,detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id_x,info_id,emp_id_y,number_consumers,mode,dining_table_id,dining_table_name,expenditure,dishes_count,accounts_payable,use_start_time,check_closed,lock_time,cashier_id,pc_id,order_number,org_id,print_doc_bill_num,lock_table_info,order_status,phone,name
2576,1988,314,609968,NA,NA,”ÕÏÀ¬È¿±œ∫,0,1.0,65.0,NA,2016-08-10 11:58:00,NA,NA,NA,0,NA,NA,caipu/101003.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2577,1989,314,609944,NA,NA,ÀÆ÷Û”„,0,1.0,65.0,NA,2016-08-10 11:59:00,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2578,1993,314,610063,NA,NA,À‚œ„¿±ª®º◊,0,1.0,45.0,NA,2016-08-10 11:59:00,NA,NA,NA,0,NA,NA,caipu/104002.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2579,1998,314,609992,NA,NA,∑¨«—Ï¿≈£ÎÓ,0,1.0,35.0,NA,2016-08-10 12:00:00,NA,NA,NA,0,NA,NA,caipu/201002.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2580,2002,314,610012,NA,NA,œ„πΩ∆»µ∞,0,1.0,39.0,NA,2016-08-10 12:00:00,NA,NA,NA,0,NA,NA,caipu/302001.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2581,1997,314,609991,NA,NA,œ„øæ≈£≈≈,0,1.0,55.0,NA,2016-08-10 12:00:00,NA,NA,NA,0,NA,NA,caipu/201001.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2582,2003,314,610017,NA,NA,À·¿±≈∫∂°,0,1.0,33.0,NA,2016-08-10 12:00:00,NA,NA,NA,0,NA,NA,caipu/302006.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2583,1999,314,609995,NA,NA,µ≥≤Œª∆‹ŒÏ¿≈£Œ≤,0,1.0,35.0,NA,2016-08-10 12:00:00,NA,NA,NA,0,NA,NA,caipu/201005.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2584,2006,314,610030,NA,NA,∑¨«—”–ª˙ª®≤À,0,1.0,32.0,NA,2016-08-10 12:01:00,NA,NA,NA,0,NA,NA,caipu/304004.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2585,2008,314,609949,NA,NA,“‚Œƒƒ˚√ ÷≠ ,0,2.0,13.0,NA,2016-08-10 12:01:00,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2586,2010,314,609947,NA,NA, ±±±˘—Û∆˚ÀÆ ,0,1.0,5.0,NA,2016-08-10 12:01:00,NA,NA,NA,0,NA,NA,caipu/404003.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2587,2011,314,609946,NA,NA,π»µæ–°◊Ø ,0,2.0,38.0,NA,2016-08-10 12:01:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2588,2023,314,609997,NA,NA,¥Ú¬±√Ê,0,1.0,26.0,NA,2016-08-10 12:02:00,NA,NA,NA,0,NA,NA,caipu/603001.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2589,2019,314,609998,NA,NA,«ÂÀ¨∞Ë¡π√Ê,0,1.0,15.0,NA,2016-08-10 12:02:00,NA,NA,NA,0,NA,NA,caipu/603002.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2590,2013,314,609945,NA,NA,≈©∑Ú…Ω»™NFCπ˚÷≠100%≥»÷≠,0,1.0,6.0,NA,2016-08-10 12:02:00,NA,NA,NA,0,NA,NA,caipu/404001.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2591,2026,314,609937,NA,NA,±˘Ã«∫Ï∂πﬁ≤√◊÷‡,0,1.0,15.0,NA,2016-08-10 12:02:00,NA,NA,NA,0,NA,NA,caipu/602003.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2592,2018,314,610000,NA,NA,À·¿±Ã¿√Ê,0,1.0,16.0,NA,2016-08-10 12:02:00,NA,NA,NA,0,NA,NA,caipu/603004.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2593,2016,314,610057,NA,NA,±¶±¶∞Ê≈£»‚≥¶∑€,0,1.0,15.0,NA,2016-08-10 12:02:00,NA,NA,NA,0,NA,NA,caipu/604001.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2594,2030,314,610007,NA,NA,π‘≤»‚∫Ï∂π∞À±¶∑π,0,1.0,39.0,NA,2016-08-10 12:03:00,NA,NA,NA,0,NA,NA,caipu/601001.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2595,2027,314,609936,NA,NA,∆§µ∞ ›»‚÷‡,0,1.0,16.0,NA,2016-08-10 12:03:00,NA,NA,NA,0,NA,NA,caipu/602002.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2596,2032,314,610008,NA,NA,ŒÂ…´≈¥√◊∑π(∆ﬂ…´),0,1.0,35.0,NA,2016-08-10 12:03:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1088,314,1088,8,,1438,1039,694,23,694,2016/8/10 11:58:52,,2016/8/10 12:03:46,,,,328,,,1,18688880167,’‘÷æ∏’
2597,3057,427,609970,NA,NA,¬È¿±–°¡˙œ∫,0,1.0,99.0,NA,2016-08-10 12:11:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1100,427,1100,2,,1482,1003,582,9,582,2016/8/10 12:10:18,,2016/8/10 12:18:18,,,,330,,,1,18688880179,∞◊‘∆∂
2598,3058,427,609942,NA,NA,¿±≥¥ˆœ”„,0,1.0,58.0,NA,2016-08-10 12:11:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1100,427,1100,2,,1482,1003,582,9,582,2016/8/10 12:10:18,,2016/8/10 12:18:18,,,,330,,,1,18688880179,∞◊‘∆∂
2599,3060,427,609952,NA,NA,√¿√Óæ¯¬◊÷Æ∞◊¡´ª®,0,1.0,29.0,NA,2016-08-10 12:12:00,NA,NA,NA,0,NA,NA,caipu/303003.jpg,1100,427,1100,2,,1482,1003,582,9,582,2016/8/10 12:10:18,,2016/8/10 12:18:18,,,,330,,,1,18688880179,∞◊‘∆∂
2600,3062,427,609956,NA,NA,◊Œ»ª—Ú≈≈,0,1.0,88.0,NA,2016-08-10 12:13:00,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1100,427,1100,2,,1482,1003,582,9,582,2016/8/10 12:10:18,,2016/8/10 12:18:18,,,,330,,,1,18688880179,∞◊‘∆∂
2601,3066,427,609974,NA,NA,ƒœπœË€ËΩ–°±˝∏…,0,1.0,19.0,NA,2016-08-10 12:15:00,NA,NA,NA,0,NA,NA,caipu/502004.jpg,1100,427,1100,2,,1482,1003,582,9,582,2016/8/10 12:10:18,,2016/8/10 12:18:18,,,,330,,,1,18688880179,∞◊‘∆∂
2602,3064,427,609968,NA,NA,”ÕÏÀ¬È¿±œ∫,0,1.0,65.0,NA,2016-08-10 12:15:00,NA,NA,NA,0,NA,NA,caipu/101003.jpg,1100,427,1100,2,,1482,1003,582,9,582,2016/8/10 12:10:18,,2016/8/10 12:18:18,,,,330,,,1,18688880179,∞◊‘∆∂
2603,3075,427,610034,NA,NA,∑®π˙≤®∂˚∂‡AOC∏…∫Ï∆œÃ—æ∆‘≠,0,1.0,159.0,NA,2016-08-10 12:16:00,NA,NA,NA,0,NA,NA,caipu/402003.jpg,1100,427,1100,2,,1482,1003,582,9,582,2016/8/10 12:10:18,,2016/8/10 12:18:18,,,,330,,,1,18688880179,∞◊‘∆∂
2604,3072,427,610026,NA,NA,”Ò÷Òƒœ±±–”—ºÕ»Ã¿,0,1.0,35.0,NA,2016-08-10 12:16:00,NA,NA,NA,0,NA,NA,caipu/204009.jpg,1100,427,1100,2,,1482,1003,582,9,582,2016/8/10 12:10:18,,2016/8/10 12:18:18,,,,330,,,1,18688880179,∞◊‘∆∂
2605,3076,427,610040,NA,NA,∫£¥¯Ω·∂π∏ØÃ¿,0,1.0,30.0,NA,2016-08-10 12:18:00,NA,NA,NA,0,NA,NA,caipu/105004.jpg,1100,427,1100,2,,1482,1003,582,9,582,2016/8/10 12:10:18,,2016/8/10 12:18:18,,,,330,,,1,18688880179,∞◊‘∆∂
2606,1848,294,610063,NA,NA,À‚œ„¿±ª®º◊,0,1.0,45.0,NA,2016-08-10 12:57:00,NA,NA,NA,0,NA,NA,caipu/104002.jpg,990,294,990,3,,1421,1022,155,5,155,2016/8/10 12:57:43,,2016/8/10 13:12:13,,,,328,,,1,18688880009,’≈•”Í
2607,1858,294,609959,NA,NA,–°≥¥—Ú—¸,0,1.0,36.0,NA,2016-08-10 13:08:00,NA,NA,NA,0,NA,NA,caipu/202005.jpg,990,294,990,3,,1421,1022,155,5,155,2016/8/10 12:57:43,,2016/8/10 13:12:13,,,,328,,,1,18688880009,’≈•”Í
2608,1859,294,610043,NA,NA,»‚∂°«—◊”,0,1.0,39.0,NA,2016-08-10 13:10:00,NA,NA,NA,0,NA,NA,caipu/305002.jpg,990,294,990,3,,1421,1022,155,5,155,2016/8/10 12:57:43,,2016/8/10 13:12:13,,,,328,,,1,18688880009,’≈•”Í
2609,1860,294,610048,NA,NA,∞ËÕ¡∂πÀø,0,1.0,25.0,NA,2016-08-10 13:11:00,NA,NA,NA,0,NA,NA,caipu/301002.jpg,990,294,990,3,,1421,1022,155,5,155,2016/8/10 12:57:43,,2016/8/10 13:12:13,,,,328,,,1,18688880009,’≈•”Í
2610,1861,294,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1.0,10.0,NA,2016-08-10 13:12:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,990,294,990,3,,1421,1022,155,5,155,2016/8/10 12:57:43,,2016/8/10 13:12:13,,,,328,,,1,18688880009,’≈•”Í
2611,2219,344,609970,NA,NA,¬È¿±–°¡˙œ∫,0,1.0,99.0,NA,2016-08-10 13:18:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1343,344,1343,2,,1402,1003,134,4,134,2016/8/10 13:14:42,,2016/8/10 13:30:42,,,,328,,,1,18688880542,¿‰”Í∑≤
2612,2236,344,610031,NA,NA,Ã«¥◊ﬁ¨«—¡Ô«‡ª®,0,1.0,33.0,NA,2016-08-10 13:22:00,NA,NA,NA,0,NA,NA,caipu/304005.jpg,1343,344,1343,2,,1402,1003,134,4,134,2016/8/10 13:14:42,,2016/8/10 13:30:42,,,,328,,,1,18688880542,¿‰”Í∑≤
2613,2238,344,610010,NA,NA,∞◊∑π/–°ÕÎ,0,2.0,1.0,NA,2016-08-10 13:30:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1343,344,1343,2,,1402,1003,134,4,134,2016/8/10 13:14:42,,2016/8/10 13:30:42,,,,328,,,1,18688880542,¿‰”Í∑≤
2614,3452,460,610021,NA,NA,±¨≥¥º¶≥·,0,1.0,56.0,NA,2016-08-10 17:33:00,NA,NA,NA,0,NA,NA,caipu/204004.jpg,1224,460,1224,10,,1519,1040,627,14,627,2016/8/10 17:32:38,,2016/8/10 17:39:38,,,,330,,,1,18688880479,‘¨ ´∆Â
2615,3447,460,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1.0,55.0,NA,2016-08-10 17:33:00,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1224,460,1224,10,,1519,1040,627,14,627,2016/8/10 17:32:38,,2016/8/10 17:39:38,,,,330,,,1,18688880479,‘¨ ´∆Â
2616,3450,460,610063,NA,NA,À‚œ„¿±ª®º◊,0,1.0,45.0,NA,2016-08-10 17:33:00,NA,NA,NA,0,NA,NA,caipu/104002.jpg,1224,460,1224,10,,1519,1040,627,14,627,2016/8/10 17:32:38,,2016/8/10 17:39:38,,,,330,,,1,18688880479,‘¨ ´∆Â
2617,3454,460,610026,NA,NA,”Ò÷Òƒœ±±–”—ºÕ»Ã¿,0,1.0,35.0,NA,2016-08-10 17:34:00,NA,NA,NA,0,NA,NA,caipu/204009.jpg,1224,460,1224,10,,1519,1040,627,14,627,2016/8/10 17:32:38,,2016/8/10 17:39:38,,,,330,,,1,18688880479,‘¨ ´∆Â
2618,3457,460,610048,NA,NA,∞ËÕ¡∂πÀø,0,1.0,25.0,NA,2016-08-10 17:34:00,NA,NA,NA,0,NA,NA,caipu/301002.jpg,1224,460,1224,10,,1519,1040,627,14,627,2016/8/10 17:32:38,,2016/8/10 17:39:38,,,,330,,,1,18688880479,‘¨ ´∆Â
2619,3455,460,609956,NA,NA,◊Œ»ª—Ú≈≈,0,1.0,88.0,NA,2016-08-10 17:34:00,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1224,460,1224,10,,1519,1040,627,14,627,2016/8/10 17:32:38,,2016/8/10 17:39:38,,,,330,,,1,18688880479,‘¨ ´∆Â
2620,3459,460,610050,NA,NA,∑¨«—∏ ¿∂,0,1.0,33.0,NA,2016-08-10 17:35:00,NA,NA,NA,0,NA,NA,caipu/301004.jpg,1224,460,1224,10,,1519,1040,627,14,627,2016/8/10 17:32:38,,2016/8/10 17:39:38,,,,330,,,1,18688880479,‘¨ ´∆Â
2621,3480,460,610009,NA,NA,∫⁄√◊¡µ…œ∆œÃ—,0,1.0,33.0,NA,2016-08-10 17:36:00,NA,NA,NA,0,NA,NA,caipu/601003.jpg,1224,460,1224,10,,1519,1040,627,14,627,2016/8/10 17:32:38,,2016/8/10 17:39:38,,,,330,,,1,18688880479,‘¨ ´∆Â
2622,3478,460,609946,NA,NA,π»µæ–°◊Ø ,0,1.0,38.0,NA,2016-08-10 17:36:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1224,460,1224,10,,1519,1040,627,14,627,2016/8/10 17:32:38,,2016/8/10 17:39:38,,,,330,,,1,18688880479,‘¨ ´∆Â
2623,3473,460,610034,NA,NA,∑®π˙≤®∂˚∂‡AOC∏…∫Ï∆œÃ—æ∆‘≠,0,1.0,159.0,NA,2016-08-10 17:36:00,NA,NA,NA,0,NA,NA,caipu/402003.jpg,1224,460,1224,10,,1519,1040,627,14,627,2016/8/10 17:32:38,,2016/8/10 17:39:38,,,,330,,,1,18688880479,‘¨ ´∆Â
2624,3482,460,609935,NA,NA,…Ω“©—¯…˙÷‡,0,1.0,19.0,NA,2016-08-10 17:37:00,NA,NA,NA,0,NA,NA,caipu/602001.jpg,1224,460,1224,10,,1519,1040,627,14,627,2016/8/10 17:32:38,,2016/8/10 17:39:38,,,,330,,,1,18688880479,‘¨ ´∆Â
2625,3485,460,609999,NA,NA,”„œ„»‚Àø∞Ë√Ê,0,1.0,18.0,NA,2016-08-10 17:38:00,NA,NA,NA,0,NA,NA,caipu/603003.jpg,1224,460,1224,10,,1519,1040,627,14,627,2016/8/10 17:32:38,,2016/8/10 17:39:38,,,,330,,,1,18688880479,‘¨ ´∆Â
2626,3487,460,610003,NA,NA,À‚œ„∞¸,0,1.0,13.0,NA,2016-08-10 17:38:00,NA,NA,NA,0,NA,NA,caipu/503002.jpg,1224,460,1224,10,,1519,1040,627,14,627,2016/8/10 17:32:38,,2016/8/10 17:39:38,,,,330,,,1,18688880479,‘¨ ´∆Â
2627,3488,460,610004,NA,NA,ƒœπœ÷• ø∞¸,0,1.0,10.0,NA,2016-08-10 17:39:00,NA,NA,NA,0,NA,NA,caipu/503003.jpg,1224,460,1224,10,,1519,1040,627,14,627,2016/8/10 17:32:38,,2016/8/10 17:39:38,,,,330,,,1,18688880479,‘¨ ´∆Â
2628,4810,595,609966,NA,NA,÷• øª‚≤® ø∂Ÿ¡˙œ∫,0,1.0,175.0,NA,2016-08-10 17:38:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1214,595,1214,4,,1512,1033,416,7,416,2016/8/10 17:33:32,,2016/8/10 17:51:32,,,,330,,,1,18688880413,…ÚºŒ“«
2629,4812,595,609933,NA,NA,◊‘÷∆÷Ì»‚∏¨,0,1.0,48.0,NA,2016-08-10 17:39:00,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1214,595,1214,4,,1512,1033,416,7,416,2016/8/10 17:33:32,,2016/8/10 17:51:32,,,,330,,,1,18688880413,…ÚºŒ“«
2630,4811,595,609931,NA,NA,ÏÀ÷Ì ÷,0,1.0,58.0,NA,2016-08-10 17:39:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1214,595,1214,4,,1512,1033,416,7,416,2016/8/10 17:33:32,,2016/8/10 17:51:32,,,,330,,,1,18688880413,…ÚºŒ“«
2631,4814,595,609954,NA,NA,¡π∞ËÀ‚»ÿŒ˜¿ºª®,0,1.0,29.0,NA,2016-08-10 17:43:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1214,595,1214,4,,1512,1033,416,7,416,2016/8/10 17:33:32,,2016/8/10 17:51:32,,,,330,,,1,18688880413,…ÚºŒ“«
2632,4813,595,609952,NA,NA,√¿√Óæ¯¬◊÷Æ∞◊¡´ª®,0,1.0,29.0,NA,2016-08-10 17:43:00,NA,NA,NA,0,NA,NA,caipu/303003.jpg,1214,595,1214,4,,1512,1033,416,7,416,2016/8/10 17:33:32,,2016/8/10 17:51:32,,,,330,,,1,18688880413,…ÚºŒ“«
2633,4815,595,610007,NA,NA,π‘≤»‚∫Ï∂π∞À±¶∑π,0,1.0,39.0,NA,2016-08-10 17:46:00,NA,NA,NA,0,NA,NA,caipu/601001.jpg,1214,595,1214,4,,1512,1033,416,7,416,2016/8/10 17:33:32,,2016/8/10 17:51:32,,,,330,,,1,18688880413,…ÚºŒ“«
2634,4816,595,609946,NA,NA,π»µæ–°◊Ø ,0,1.0,38.0,NA,2016-08-10 17:51:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1214,595,1214,4,,1512,1033,416,7,416,2016/8/10 17:33:32,,2016/8/10 17:51:32,,,,330,,,1,18688880413,…ÚºŒ“«
2635,5725,678,609944,NA,NA,ÀÆ÷Û”„,0,1.0,65.0,NA,2016-08-10 17:42:00,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1183,678,1183,7,,1492,1013,160,7,160,2016/8/10 17:40:49,,2016/8/10 17:55:49,,,,330,,,1,18688880362,’≈µŸ∑∆
2636,5733,678,609951,NA,NA,Ï¡≥¥¥Û∞◊≤À,0,1.0,29.0,NA,2016-08-10 17:44:00,NA,NA,NA,0,NA,NA,caipu/303002.jpg,1183,678,1183,7,,1492,1013,160,7,160,2016/8/10 17:40:49,,2016/8/10 17:55:49,,,,330,,,1,18688880362,’≈µŸ∑∆
2637,5736,678,609952,NA,NA,√¿√Óæ¯¬◊÷Æ∞◊¡´ª®,0,1.0,29.0,NA,2016-08-10 17:46:00,NA,NA,NA,0,NA,NA,caipu/303003.jpg,1183,678,1183,7,,1492,1013,160,7,160,2016/8/10 17:40:49,,2016/8/10 17:55:49,,,,330,,,1,18688880362,’≈µŸ∑∆
2638,5742,678,609945,NA,NA,≈©∑Ú…Ω»™NFCπ˚÷≠100%≥»÷≠,0,1.0,6.0,NA,2016-08-10 17:47:00,NA,NA,NA,0,NA,NA,caipu/404001.jpg,1183,678,1183,7,,1492,1013,160,7,160,2016/8/10 17:40:49,,2016/8/10 17:55:49,,,,330,,,1,18688880362,’≈µŸ∑∆
2639,5745,678,609954,NA,NA,¡π∞ËÀ‚»ÿŒ˜¿ºª®,0,1.0,29.0,NA,2016-08-10 17:54:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1183,678,1183,7,,1492,1013,160,7,160,2016/8/10 17:40:49,,2016/8/10 17:55:49,,,,330,,,1,18688880362,’≈µŸ∑∆
2640,5747,678,610010,NA,NA,∞◊∑π/–°ÕÎ,0,2.0,1.0,NA,2016-08-10 17:55:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1183,678,1183,7,,1492,1013,160,7,160,2016/8/10 17:40:49,,2016/8/10 17:55:49,,,,330,,,1,18688880362,’≈µŸ∑∆
2641,4367,555,609942,NA,NA,¿±≥¥ˆœ”„,0,1.0,58.0,NA,2016-08-10 17:48:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1439,555,1439,2,,1482,1003,912,16,912,2016/8/10 17:48:24,,2016/8/10 18:03:47,,,,330,,,1,18688880638,√Á‘∂«Â
2642,4365,555,609970,NA,NA,¬È¿±–°¡˙œ∫,0,1.0,99.0,NA,2016-08-10 17:48:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1439,555,1439,2,,1482,1003,912,16,912,2016/8/10 17:48:24,,2016/8/10 18:03:47,,,,330,,,1,18688880638,√Á‘∂«Â
2643,4370,555,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1.0,10.0,NA,2016-08-10 17:49:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1439,555,1439,2,,1482,1003,912,16,912,2016/8/10 17:48:24,,2016/8/10 18:03:47,,,,330,,,1,18688880638,√Á‘∂«Â
2644,4368,555,609931,NA,NA,ÏÀ÷Ì ÷,0,1.0,58.0,NA,2016-08-10 17:49:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1439,555,1439,2,,1482,1003,912,16,912,2016/8/10 17:48:24,,2016/8/10 18:03:47,,,,330,,,1,18688880638,√Á‘∂«Â
2645,4371,555,609932,NA,NA,±¨≥¥÷Ì∏Œ,0,1.0,68.0,NA,2016-08-10 17:51:00,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1439,555,1439,2,,1482,1003,912,16,912,2016/8/10 17:48:24,,2016/8/10 18:03:47,,,,330,,,1,18688880638,√Á‘∂«Â
2646,4372,555,609933,NA,NA,◊‘÷∆÷Ì»‚∏¨,0,1.0,48.0,NA,2016-08-10 17:51:00,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1439,555,1439,2,,1482,1003,912,16,912,2016/8/10 17:48:24,,2016/8/10 18:03:47,,,,330,,,1,18688880638,√Á‘∂«Â
2647,4373,555,609934,NA,NA,«€≤À≥¥—¸ª®,0,1.0,18.0,NA,2016-08-10 17:53:00,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1439,555,1439,2,,1482,1003,912,16,912,2016/8/10 17:48:24,,2016/8/10 18:03:47,,,,330,,,1,18688880638,√Á‘∂«Â
2648,4374,555,609951,NA,NA,Ï¡≥¥¥Û∞◊≤À,0,1.0,29.0,NA,2016-08-10 17:53:00,NA,NA,NA,0,NA,NA,caipu/303002.jpg,1439,555,1439,2,,1482,1003,912,16,912,2016/8/10 17:48:24,,2016/8/10 18:03:47,,,,330,,,1,18688880638,√Á‘∂«Â
2649,4376,555,609953,NA,NA,¡π∞Ë≤§≤À,0,1.0,27.0,NA,2016-08-10 17:54:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1439,555,1439,2,,1482,1003,912,16,912,2016/8/10 17:48:24,,2016/8/10 18:03:47,,,,330,,,1,18688880638,√Á‘∂«Â
2650,4378,555,609983,NA,NA,∏…π¯ÃÔº¶,0,1.0,88.0,NA,2016-08-10 17:58:00,NA,NA,NA,0,NA,NA,caipu/205003.jpg,1439,555,1439,2,,1482,1003,912,16,912,2016/8/10 17:48:24,,2016/8/10 18:03:47,,,,330,,,1,18688880638,√Á‘∂«Â
2651,4377,555,609991,NA,NA,œ„øæ≈£≈≈,0,1.0,55.0,NA,2016-08-10 17:58:00,NA,NA,NA,0,NA,NA,caipu/201001.jpg,1439,555,1439,2,,1482,1003,912,16,912,2016/8/10 17:48:24,,2016/8/10 18:03:47,,,,330,,,1,18688880638,√Á‘∂«Â
2652,4380,555,610033,NA,NA,’≈‘£∆œÃ—æ∆’≈‘£≥‡œº÷È∏…∫Ï,0,1.0,32.0,NA,2016-08-10 18:00:00,NA,NA,NA,0,NA,NA,caipu/402002.jpg,1439,555,1439,2,,1482,1003,912,16,912,2016/8/10 17:48:24,,2016/8/10 18:03:47,,,,330,,,1,18688880638,√Á‘∂«Â
2653,4383,555,609993,NA,NA,∞Ÿ¿Ôœ„ƒÃ”Õøæ∫Ïæ∆≈£»‚,0,1.0,178.0,NA,2016-08-10 18:01:00,NA,NA,NA,0,NA,NA,caipu/111.jpg,1439,555,1439,2,,1482,1003,912,16,912,2016/8/10 17:48:24,,2016/8/10 18:03:47,,,,330,,,1,18688880638,√Á‘∂«Â
2654,4381,555,610053,NA,NA,µ∞Ã¢,0,1.0,8.0,NA,2016-08-10 18:01:00,NA,NA,NA,0,NA,NA,caipu/501002.jpg,1439,555,1439,2,,1482,1003,912,16,912,2016/8/10 17:48:24,,2016/8/10 18:03:47,,,,330,,,1,18688880638,√Á‘∂«Â
2655,4386,555,609956,NA,NA,◊Œ»ª—Ú≈≈,0,1.0,88.0,NA,2016-08-10 18:02:00,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1439,555,1439,2,,1482,1003,912,16,912,2016/8/10 17:48:24,,2016/8/10 18:03:47,,,,330,,,1,18688880638,√Á‘∂«Â
2656,4387,555,609957,NA,NA,√…π≈øæ—ÚÕ»,0,1.0,48.0,NA,2016-08-10 18:03:00,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1439,555,1439,2,,1482,1003,912,16,912,2016/8/10 17:48:24,,2016/8/10 18:03:47,,,,330,,,1,18688880638,√Á‘∂«Â
2657,5542,662,609969,NA,NA,œ„¿±∏Ø»È≥¥œ∫,0,1.0,56.0,NA,2016-08-10 17:55:00,NA,NA,NA,0,NA,NA,caipu/101004.jpg,1314,662,1314,10,,1499,1020,560,10,560,2016/8/10 17:55:20,,2016/8/10 18:09:56,,,,330,,,1,18688880513,∑·º—ÕÆ
